Código,Cód. Pai,Dispositivo legal,Artigo,Data de Publicação,Data de Alteração,Data de Inativação,Data de Reativação,nome,JETR
10925,4263,,,2008-09-30 15:52:00,,,,Provas,X
14238,10925,"Lei 13,431/2017",11,2021-01-28 00:00:00,,,,Produção Antecipada de Provas,X
10926,10925,CF; CPP; CPPM,"5.º, LVI; 157; 295",2008-09-30 15:52:00,,,,Prova Ilícita,X
4271,4263,,,2008-09-30 15:52:00,,,,Suspensão,X
10602,4271,Lei nº 9099,89,2008-09-30 15:52:00,,,,Condicional do processo,X
10603,4271,,,2008-09-30 15:52:00,,,,Parcelamento de crédito tributário,X
10691,4271,CPP; CPPM,92 e 93; 122 e ss.,2008-09-30 15:52:00,,,,Questão Prejudicial,X
4272,4263,,,2008-09-30 15:52:00,,,,Trancamento,X
10630,4263,9099/95,76,2008-09-30 15:52:00,,,,Transação,X
15056,1209,CPP,"28-A, § 6º",2022-06-01 00:00:00,,,,Acordo de Não Persecução Penal,X
4368,1209,,,2008-09-30 15:52:00,,,,Denúncia/Queixa,X
10935,4368,CPP; CPPM,"383; 78, § 1.º, 437",2008-09-30 15:52:00,,,,Desclassificação,X
4370,4368,CPP; CPPM,"396; 79, 396, 492",2008-09-30 15:52:00,,,,Recebimento,X
4371,4368,CPP; CPPM,395; 78,2008-09-30 15:52:00,,,,Rejeição,X
7942,1209,,,2008-09-30 15:52:00,2020-06-05 14:48:00,,,Execução Penal e de Medidas Alternativas,X
12730,7942,CPP,"28-A, § 6º",2020-06-05 00:00:00,2022-06-01 15:36:00,,,Acordo de Não Persecução Penal,X
7793,7942,,,2008-09-30 15:52:00,,,,Medidas de Segurança,X
7795,7793,CP; CPM; CPPM,"97; 112, § 1.º; 659 e ss",2008-09-30 15:52:00,,,,Internação,X
7794,7793,CP,97,2008-09-30 15:52:00,,,,Tratamento Ambulatorial,X
7792,7942,CP,49,2008-09-30 15:52:00,,,,Pena de Multa,X
7791,7942,CP,Art. 33 a 42,2008-09-30 15:52:00,,,,Pena Privativa de Liberdade,X
14931,7791,Lei 7.210/1984,"118, I e II e 111, parágrafo único",2021-09-30 00:00:00,,,,Contagem de Prazo para os Benefícios,X
7790,7942,,,2008-09-30 15:52:00,,,,Pena Restritiva de Direitos,X
7788,7790,cp,art. 43,2008-09-30 15:52:00,,,,Interdição Temporária de Direitos,X
7789,7790,cp,Art 43,2008-09-30 15:52:00,,,,Limitação de Fim de Semana,X
7786,7790,cp,43,2008-09-30 15:52:00,,,,Perda de Bens e Valores,X
7787,7790,cp,43,2008-09-30 15:52:00,,,,Prestação de Serviços à Comunidade,X
7785,7790,cp,43,2008-09-30 15:52:00,,,,Prestação Pecuniária,X
12732,7942,Lei 9.099,89,2020-06-05 00:00:00,,,,Suspensão Condicional de Processo,X
12731,7942,"Lei 9,099/1995",76,2020-06-05 00:00:00,,,,Transação Penal,X
7945,1209,CPP; CPPM,"581, XVIII; 163",2008-09-30 15:52:00,,,,Falsidade,X
4310,1209,cpp,322,2008-09-30 15:52:00,,,,Fiança,X
10604,1209,,,2008-09-30 15:52:00,,,,Investigação Penal,X
14875,10604,Lei nº 12.850/2013; Decreto nº 5.015/2004,8º (Lei 12.850/2013); 20 (Decreto 5.015/20040,2021-09-29 00:00:00,,,,Ação Controlada,X
12640,10604,,,2020-06-03 00:00:00,,,,Arquivamento de Procedimento Investigatório Criminal - PIC-MP,X
14876,10604,Lei 12.850/2013,"3, II",2021-09-29 00:00:00,,,,"Captação Ambiental de Sinais Eletromagnéticos, Ópticos e Acústicos",X
10606,10604,,,2008-09-30 15:52:00,,,,Cerceamento de Defesa,X
14877,10604,Lei nº 12.850/2013; Decreto nº 5.015/2004; Lei n.º 9.807/1999; Lei n.º 11.343/2006,4º,2021-09-29 00:00:00,,,,Colaboração Premiada,X
10605,10604,CPP,24,2008-09-30 15:52:00,,,,Competência do MP,X
14878,10604,Lei 12.850/2013,"3, VIII",2021-09-29 00:00:00,,,,Cooperação entre Instituições e Órgãos Públicos na Busca de Provas/Informações,X
14879,10604,Lei 12.850/2013,"3, VII",2021-09-29 00:00:00,,,,Infiltração de Agentes,X
14124,10604,Lei 9.296/1996 e Resolução CNJ 328/2020,"1º, parágrafo único (Lei 9.296/1996); 1º (Resolução CNJ 328/2020)",2021-01-18 00:00:00,,,,Quebra de Sigilo Telemático,X
10607,10604,CF; LC 105/2001,"5.º, XII",2008-09-30 15:52:00,,,,Quebra do Sigilo Bancário,X
10608,10604,CF,"5.º, X e XII",2008-09-30 15:52:00,,,,Quebra do Sigilo Fiscal,X
10609,10604,Lei 9.296/96,1º,2008-09-30 15:52:00,,,,Quebra do Sigilo Telefônico,X
10610,10604,,,2008-09-30 15:52:00,,,,Trancamento,X
4291,1209,CPP,Arts. 69 a 91,2008-09-30 15:52:00,,,,Jurisdição e Competência,X
10899,4291,,,2008-09-30 15:52:00,,,,Competência da Justiça Estadual,X
10898,4291,,,2008-09-30 15:52:00,,,,Competência da Justiça Federal,X
10897,4291,cpp,Art. 3º e Art. 43,2008-09-30 15:52:00,,,,Competência dos Juizados Especiais,X
10900,4291,,,2008-09-30 15:52:00,,,,Competência por Prerrogativa de Função,X
10631,4291,,,2008-09-30 15:52:00,,,,Desaforamento,X
10909,4291,,,2008-09-30 15:52:00,,,,"Imunidade em razão de função, ofício ou profissão",X
7928,1209,CPP; CPPM,310; 270,2008-09-30 15:52:00,2009-08-14 10:36:00,,,Liberdade Provisória,X
15033,1209,DL 3.689/1941 (CPP),"174, 177, 222, 289, 353, 473",2022-03-23 00:00:00,,,,Objetos de Cartas Precatórias Criminais,X
15037,15033,DL 3689/1941 - CPP,,2022-03-23 00:00:00,,,,Alvará de Soltura,X
15044,15033,DL 3689/1941 - CPP,,2022-03-23 00:00:00,,,,Comunicação de Prisão - BNMP,X
15043,15033,DL 3689/1941 - CPP,289,2022-03-23 00:00:00,,,,Prisão Domiciliar,X
15039,15033,DL 3689/1941 - CPP,289,2022-03-23 00:00:00,,,,Prisão Temporária,X
7929,1209,CPP; CPPM,301; 243,2008-09-30 15:52:00,,,,Prisão em flagrante,X
4355,1209,CPP; CPPM,311; 254,2008-09-30 15:52:00,,,,Prisão Preventiva,X
14880,1209,,,2021-09-29 00:00:00,,,,Questões Incidentes,X
14881,14880,CPP,118 e ss,2021-09-29 00:00:00,2021-09-30 17:24:00,,,Destinação de Bens e Mercadorias/Coisas Apreendidas,X
14959,14881,CPP,"120, § 5º e 133",2021-09-30 00:00:00,,,,Avaliação e Venda em Leilão Público,X
14957,14881,CPP,"120, caput e § 2º",2021-09-30 00:00:00,,,,Restituição de Coisas Apreendidas,X
14882,14880,Res. CNJ nº 154; Res. CJF nº 295/14,Art. 32 c/c art. 60 e seguintes,2021-09-29 00:00:00,,,,Destinação de Recursos Decorrentes da Pena de Prestação Pecuniária,X
4305,1209,,,2008-09-30 15:52:00,,,,Recurso,X
7941,4305,CPP; CPPM,"581; 516, ""q""",2008-09-30 15:52:00,,,,Denegação,X
7940,4305,CPP; CPPM,581; 576,2008-09-30 15:52:00,,,,Deserção,X
12159,1209,,,2017-11-24 00:00:00,,,,Registro de Ocorrência pela PM,X
14,,,,,,,,DIREITO TRIBUTÁRIO,X
6031,14,CF 1988,149,2008-09-30 15:52:00,,,,Contribuições,X
6032,6031,CF 1988 ; CTN ; DL 195/1967,"145, III ; 81 e 82",2008-09-30 15:52:00,,,,Contribuições de Melhoria,X
6071,6031,,,2008-09-30 15:52:00,,,,Contribuições Especiais,X
6083,6071,CF 1988,149-A,2008-09-30 15:52:00,,,,Contribuição de Iluminação Pública,X
6048,6031,CF 1988 ; L 8.212/1991,"195, I, a e II",2008-09-30 15:52:00,,,,Contribuições Previdenciárias,X
6062,6048,8.212/1991,"28, I e § 9º, e, 6.",2008-09-30 15:52:00,,,,1/3 de férias,X
6052,6048,CF 1988 ; L 8.212/1991 ; L 9.032/1995,"195, II ; 12, §4º",2008-09-30 15:52:00,,,,Aposentadoria/Retorno aoTrabalho,X
6063,6048,L 8.212/1991,"28, I e § 9º, c",2008-09-30 15:52:00,,,,Auxílio-Alimentação,X
6053,6048,CF 1988 ; L 8.212/1991 ; L 8.647/1993,"40, § 13 ; 12, I, g",2008-09-30 15:52:00,,,,Cargo em Comissão,X
6070,6048,L 7.787/1989 ; L 8.212/1991 ; LC 84/1996,"3º, I ; 22, I",2008-09-30 15:52:00,,,,"Contribuição de Autônomos, Empresários (Pró-labore) e Facultativos",X
6060,6048,CF 1988 ; Lei 8.212/91,"195, I, a ; 22, I",2008-09-30 15:52:00,,,,Contribuição sobre a folha de salários,X
6069,6048,L 8.212/1991,31,2008-09-30 15:52:00,,,,Contribuição sobre Nota Fiscal de Execução de Serviços,X
6064,6048,L 8.212/1991,"28, I e § 9º, q",2008-09-30 15:52:00,,,,Custeio de Assistência Médica,X
6061,6048,LEI 6.950/1981; Lei 7.787/1989,,2008-09-30 15:52:00,,,,Devolução de contribuições previdenciárias pagas além do teto,X
6056,6048,CF 1988 ; L 7.789/1989 ; L 8.212/1991 ; D 612/1992 ; Lei 8.620/1993 ; D 3.048/1999 ; L 9.783/1999 ; Sum 207 STF,"195, I, b ; 1º ; 22, 28, § 7º ; ; 7º, § 2º ; 37 § 7º ; 1º e 6º.",2008-09-30 15:52:00,,,,Gratificação Natalina/13º Salário,X
6065,6048,L 8.212/1991,"28, I",2008-09-30 15:52:00,,,,Hora Extra,X
6058,6048,CF 1988 ; L 8.212/1991,"195,I, b",2008-09-30 15:52:00,,,,Indenização Trabalhista,X
6051,6048,CF 1988 ; L 8.212/1991 ; L 9.506/1997; Res 26/2005 SF ; L 10.887/2004,"195, II ; 12, I, h e j",2008-09-30 15:52:00,,,,Mandato Eletivo/Lei 9.506/97,X
6066,6048,L 8.212/1991 ; Sum 417 STF,"51, Parágrafo Único",2008-09-30 15:52:00,,,,Massa Falida- Recolhimento,X
6067,6048,L 8.212/1991,"22, IV",2008-09-30 15:52:00,,,,Nota Fiscal ou Fatura,X
6057,6048,CF 1988 ; L 8.212/1991 ; L 8.213/1991 ; L 8.540/1992 ; L 8.870/1994 ; L 10.256/2001,"154, I e 195, § 4º e § 8º ; 25 e 25-A",2008-09-30 15:52:00,,,,Produção Agropecuária,X
6059,6048,CLT ; D 22919/1987 ; L 8.212/1991 ; L 9.528/1997 ; Port 3.296/1986 MT 389,"§ 1º ; ; 28,§ 9º, e, 9, s",2008-09-30 15:52:00,,,,Reembolso auxílio-creche,X
6068,6048,L 8.212/1991,"28, § 9º, a",2008-09-30 15:52:00,,,,Salário-Maternidade,X
6049,6048,CF 1988 ; L 8.112/1990 ; L 8.162/1991 ;L 8.688/1993; MP 520/1994; MP 628/1994; L 9.630/1998; L 9.783/1999 ; L 10.887/2004,"40, e 149, §1º ; 231 ; 9º ; ; ; ; ; ; 4º, 5º e 6º.",2008-09-30 15:52:00,,,,Servidores Ativos,X
6050,6048,CF 1988 ; L 10.887/2004,"40, §18 e §21 e 149, §1º ; 231 ; 9º; 5º e 6º",2008-09-30 15:52:00,,,,Servidores Inativos,X
6055,6048,CF 1988 ; L 8.212/1991,"195, I, b ; 20 e 21",2008-09-30 15:52:00,,,,Tempo de Serviço Rural/Contribuições não Recolhidas,X
6054,6048,CF 1988 ; L 8.212/1991,"195, I, b ; 20 e 21",2008-09-30 15:52:00,,,,Tempo de Serviço Urbano/Contribuições não Recolhidas,X
5986,14,CTN,"139 e segs, especialmente 183 a 193.",2008-09-30 15:52:00,,,,Crédito Tributário,X
6012,5986,CF 1988,"149, § 1º, § 2º, III, 153, § 1º, § 5º, 155, § 2º, IV a VIII, § 4º, IV, § 6º",2008-09-30 15:52:00,,,,Alíquota,X
6014,6012,CF,"arts. 153, I, II, IV, V, 155, I, 156, I",2008-09-30 15:52:00,,,,Alíquota Progressiva,X
6013,6012,CF,"art. 153, §1º, 155, §2º, V, VI, VII, VIII, IX, X e XI",2008-09-30 15:52:00,,,,Alíquota Zero,X
6015,6012,CTN,art. 48,2008-09-30 15:52:00,,,,Índice da Alíquota,X
6004,5986,Lei 6830/80,art. 38,2008-09-30 15:52:00,,,,Anulação de Débito Fiscal,X
6008,5986,CF 1988 ; CTN,"145, § 2 º, 150, § º, § 6º, 154, I, 155, § 2º, XI e XII ; 20, 24 25 33 44 47 64 e 77",2008-09-30 15:52:00,,,,Base de Cálculo,X
10559,6008,CF,"CF, art. 155, §2º; ADCT, art. 34, §4º.",2008-09-30 15:52:00,,,,"Cálculo de ICMS ""por dentro""",X
10556,6008,Lei 10833/03 e Lei 9718/98,"Lei 10833, art. 3º; Lei 9718, art. 3º, §2º, I",2008-09-30 15:52:00,,,,Exclusão - ICMS,X
5999,5986,CTN,205 a 208,2008-09-30 15:52:00,,,,CND/Certidão Negativa de Débito,X
6001,5999,CTN,206,2008-09-30 15:52:00,,,,Expedição de Certidão Positiva de Débito com Efeito de Negativa,X
6000,5999,CTN,205,2008-09-30 15:52:00,,,,Expedição de CND,X
6016,5986,CF,"art. 153, §3º, II, 154, I, 155, §2º, I",2008-09-30 15:52:00,,,,Creditamento,X
6009,5986,DL 491/1969 ; DL 1.658/1979 DL 1.722/1979,,2008-09-30 15:52:00,,,,Crédito Prêmio,X
6010,5986,CF 1988 ; L 9.363/1996 ; MP 1.508-20/1997 ; Lei 9.493/1997 ; 10.276/2001,"155, § 2º, II",2008-09-30 15:52:00,,,,Crédito Presumido,X
5997,5986,CTN,138,2008-09-30 15:52:00,,,,Denúncia espontânea,X
5990,5986,CTN,156 e segs.,2008-09-30 15:52:00,,,,Extinção do Crédito Tributário,X
5991,5990,DL 263/1967 e 396/1968,,2008-09-30 15:52:00,,,,Compensação com Apólices da Dívida Pública,X
5993,5990,CTN,173,2008-09-30 15:52:00,,,,Decadência,X
10551,5993,Lei 8212/91; Súmula Vinculante nº 8,"Lei 8212, art. 45; Súmula Vinculante nº 8.",2008-09-30 15:52:00,,,,Constitucionalidade do artigo 45 da Lei 8212/91,X
14950,5990,CPC,829,2021-09-30 00:00:00,,,,Pagamento,X
5992,5990,CTN,174,2008-09-30 15:52:00,,,,Prescrição,X
10545,5992,Lei 8212/91; Súmula Vinculante nº 8,"Lei 8212, art. 46; Súmula Vinculante nº 8.",2008-09-30 15:52:00,,,,Constitucionalidade do artigo 46 da Lei 8212/91,X
10544,5992,LC 118/05,Art. 4º,2008-09-30 15:52:00,,,,Constitucionalidade do artigo 4º da LC 118/05,X
10548,5992,Lei 6830/80,"art. 40, §4º",2008-09-30 15:52:00,,,,Decretação de Ofício,X
10547,5992,,,2008-09-30 15:52:00,,,,Interrupção,X
10550,10547,Lei 6830/80,Artigo 8º,2008-09-30 15:52:00,,,,Despacho de Citação,X
10546,5992,,,2008-09-30 15:52:00,,,,Suspensão,X
10549,10546,DL 1569/77; Súmula Vinculante nº 8,"art. 5º, parágrafo único; Súmula Vinculante nº 8",2008-09-30 15:52:00,,,,Arquivamento Administrativo - Crédito de Pequeno Valor,X
6011,5986,CTN,114 a 118,2008-09-30 15:52:00,,,,Fato Gerador/Incidência,X
6003,5986,CF,"arts. 43, §2º, 151, I, 155, XII, g, 156, §3º, III, 195, §3º, 227, §3º, VI; ADCT, art. 40.",2008-09-30 15:52:00,,,,Incentivos fiscais,X
6005,5986,CTN ; L 9.250/1995,"161, § 1º e 167, parágrafo único ; 14, III , 16 e 39 § 4º",2008-09-30 15:52:00,,,,Juros/Correção Monetária,X
5998,5986,CTN,142 a 150,2008-09-30 15:52:00,,,,Lançamento,X
6006,5986,CTN ; L 8.212/1991,160 ; 30,2008-09-30 15:52:00,,,,Prazo de Recolhimento,X
6007,5986,CTN,165 a 169,2008-09-30 15:52:00,,,,Repetição de indébito,X
5987,5986,CTN,156 e segs.,2008-09-30 15:52:00,,,,Suspensão da Exigibilidade,X
5988,5987,CTN,"art. 151, II",2008-09-30 15:52:00,,,,Carta de fiança,X
10543,5987,CTN,"151, II",2008-09-30 15:52:00,,,,Depósito Judicial,X
5989,5987,CTN,"art. 151, VI",2008-09-30 15:52:00,,,,Parcelamento,X
5916,14,CF 1988 ; CTN,"145, I e 154 ; 16 a 76",2008-09-30 15:52:00,,,,Impostos,X
5946,5916,CF 1988; LC 87/1996,"155, II",2008-09-30 15:52:00,,,,ICMS/ Imposto sobre Circulação de Mercadorias,X
10531,5946,,,2008-09-30 15:52:00,,,,ICMS / Incidência Sobre o Ativo Fixo,X
5947,5946,Sum 71 STJ; Sum 95 STJ ; Sum 155 STJ ; Sum 198 STJ.,,2008-09-30 15:52:00,,,,ICMS/Importação,X
5952,5916,CF 1988; CTN; Sum 589 STF; Sum 668 STF; Sum 724 STF; Sum 166 STJ.,"156, I ; 32 a 34.",2008-09-30 15:52:00,,,,IPTU/ Imposto Predial e Territorial Urbano,X
5953,5916,CF 1988,"155, III",2008-09-30 15:52:00,,,,IPVA - Imposto Sobre Propriedade de Veículos Automotores,X
5917,5916,CF 1988 ; L 7.713/1988; L 9.250/1995; L 9.532/1997; L 10.451/2002; L 10.828/2003; D 3000/1999,"153, III",2008-09-30 15:52:00,,,,IRPF/Imposto de Renda de Pessoa Física,X
15480,5917,Lei nº 7.713/1988,"6º, XIV",2024-11-11 17:41:00,,,,Isenção por Doença ou Acidente em Serviço,X
5951,5916,CF 1988; LC 116/2003; Sum 588 STF; Sum 138 STJ ; Sum 156 STJ ; Sum 167 STJ ; Sum 274.,"156, III",2008-09-30 15:52:00,,,,ISS/ Imposto sobre Serviços,X
5954,5916,CF 1988 ; Sum 656 STF.,"156, II",2008-09-30 15:52:00,,,,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,X
5955,5916,CF 1988 ; Sum 112 STF ; Sum 113 ; Sum 114 STF ; Sum 115 STF ; Sum 331 STF ; Sum 435 STF ; Sum 590 STF.,"155, I",2008-09-30 15:52:00,,,,ITCD - Imposto de Transmissão Causa Mortis,X
5913,14,CF1988,150,2008-09-30 15:52:00,,,,Limitações ao Poder de Tributar,X
10540,5913,CF,arts. 153 a 156,2008-09-30 15:52:00,,,,Competência Tributária,X
5914,5913,CF1988,"150, VI",2008-09-30 15:52:00,,,,Imunidade ,X
10528,5914,CF,"150, VI",2008-09-30 15:52:00,,,,Entidades Sem Fins Lucrativos,X
10530,5914,CF,"150, VI",2008-09-30 15:52:00,,,,Imunidade Recíproca,X
10527,5914,CF,"150, VI",2008-09-30 15:52:00,,,,Livros / Jornais / Periódicos,X
10529,5914,CF,"150, VI",2008-09-30 15:52:00,,,,Partidos Políticos,X
5915,5913,CF1988; L 5.172/66 (CTN),"150, § 6º; 176 -179",2008-09-30 15:52:00,,,,Isenção,X
5978,14,CTN,113,2008-09-30 15:52:00,,,,Obrigação Tributária,X
10539,5978,CTN,art. 126,2008-09-30 15:52:00,,,,Capacidade Tributária,X
5983,5978,IN 748/2007 RFB,"arts. 14, 19 e 31",2008-09-30 15:52:00,,,,CNPJ/Cadastro Nacional de Pessoas Jurídicas,X
5984,5978,IN 461/1964 SRF,"arts. 18, 20 e 39",2008-09-30 15:52:00,,,,CPF/Cadastro de Pessoas Físicas,X
5982,5978,IN 304/2003 SRF; IN 316/2003 da SRF.,"IN 304 SRF, art. 3º e 4º;",2008-09-30 15:52:00,,,,DIMOB/Declaração de Informações sobre Atividades Imobilíárias,X
5985,5978,CTN,"113, § 2º",2008-09-30 15:52:00,,,,Obrigação Acessória,X
5979,5978,CTN,128 a 138,2008-09-30 15:52:00,,,,Responsabilidade tributária,X
5980,5979,CTN,"135, III e 137, III, c",2008-09-30 15:52:00,,,,Responsabilidade Tributária do Sócio-Gerente / Diretor / Representante,X
5981,5979,CF 1988,"150, § 7º",2008-09-30 15:52:00,,,,Substituição Tributária,X
6021,14,,,2008-09-30 15:52:00,,,,Procedimentos Fiscais,X
6027,6021,Sum 70 STF ; Sum 547 STF,Sum 70 STF ; Sum 547 STF,2008-09-30 15:52:00,,,,Autorização para Impressão de Documentos Fiscais - AIDF,X
6026,6021,L 10.522/2002,art. 2º,2008-09-30 15:52:00,2021-12-03 16:18:00,,,Cadastro de Inadimplentes - CADIN/SPC/SERASA/SIAFI/CAUC,X
6025,6021,CTN ; L 9.703/1998 ; D 2.850/1998,"151, II c/c 156, VI ; 1º, §3º e §4º ; 2º, I",2008-09-30 15:52:00,,,,Levantamento de depósito,X
6024,6021,DL 1.455/1976 ; D 4.543/2002; Sum 323 STF,"DL 1455, art. 23, §4º, 26; SUM 323, STF",2008-09-30 15:52:00,,,,Liberação de mercadorias,X
6028,6021,DL 37/1966 ; D 4.543/2002,"104, V c/c 105 ,IX a XI ; 604, I",2008-09-30 15:52:00,,,,Liberação de Veículo Apreendido,X
6029,6021,DL 37/1966 ; D 4.543/2002,"104, V e 105 ,IX a XI ; 604",2008-09-30 15:52:00,,,,Perdimento de Bens,X
10560,6021,CTN; Lei 9034/95; Lei 8021/90; Lei 4595/64,"CTN, art. 197; Lei 9034, art. 2º, III; Lei 8021, art. 8º; Lei 4595, art. 38, §2º",2008-09-30 15:52:00,,,,Quebra de Sigilo Bancário,X
6022,6021,CTN ; IN 580/2001 SRF,198,2008-09-30 15:52:00,,,,Sigilo Fiscal,X
6023,6022,L 9.311/1996 ; 10.174/2001,"11, §3",2008-09-30 15:52:00,,,,Utilização de Dados Relativos à CPMF para Fins de Fiscalização,X
6018,14,CF 1988 ; D 70.352/1972 ; L 9.784/1999 ; L 9.430/1996,"5, LV",2008-09-30 15:52:00,,,,Processo Administrativo Fiscal,X
6020,6018,CF 1988 ; D 70.352/1972 ; L 8.212/1991 ; L 9.532/1997,"5, LV ; 32, § 2º ; 37, § 2º ; 64 e 64-A",2008-09-30 15:52:00,,,,Arrolamento de Bens,X
6019,6018,CF 1988 ; D 70.352/1972 ; L 8.213/1991 ; L 9.639/1998 ; L 10.522/2002,"5º, LV ; 32 ; 126, § 1° e § 2°",2008-09-30 15:52:00,,,,Depósito Prévio ao Recurso Administrativo,X
6089,14,MP 303/2006,,2008-09-30 15:52:00,,,,Regimes Especiais de Tributação,X
6091,6089,L 10.684/2003,art. 1º,2008-09-30 15:52:00,,,,PAES/Parcelamento Especial,X
6090,6089,L 9.964/2000,,2008-09-30 15:52:00,,,,REFIS/Programa de Recuperação Fiscal,X
6092,6089,L 9.317/1996 ; L 9.779/1999 ; L 10.034/0000; L 10.684/2003,"Lei 9317, arts. 2º e 3º",2008-09-30 15:52:00,,,,SIMPLES,X
6093,6089,LC 123/2006 ; LC 127/2007,"LC 123, art. 3º, §11",2008-09-30 15:52:00,,,,Super SIMPLES,X
5956,14,CF 1988 ; CTN,"145, II e § 2º ; 77 a 80",2008-09-30 15:52:00,,,,Taxas,X
5971,5956,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Estaduais,X
5972,5956,,,2008-09-30 15:52:00,,,,Municipais,X
10536,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Taxa de Coleta de Lixo,X
10535,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Taxa de Iluminação Pública,X
10538,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Taxa de Licenciamento de Estabelecimento,X
10534,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Taxa de Limpeza Pública,X
10537,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Taxa de Prevenção e Combate a Incêndio,X
12467,,Portaria Conjunta CNJ e CNMP nº 1/2019,"2º, I a V",,,,,"QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO",X
12468,12467,Portaria Conjunta CNJ e CNMP nº 1/2019,"2º, I a V",2019-03-06 00:00:00,2023-03-31 17:12:00,,,Barragem em Brumadinho,X
12470,12467,Portaria Conjunta CNJ e CNMP nº 1/2019,"2º, I a V",2019-03-06 00:00:00,2023-03-31 17:14:00,,,Barragem em Mariana,X
12612,12467,Portaria Conjunta CNJ e CNMP nº 1/2019,"2º, I a V",2020-03-18 00:00:00,,,,COVID-19,X
15365,12467,"Decreto Legislativo 36/2024, de 7/5/2024 e Portaria Conjunta CNJ e CNMP nº 1/2019","1° (DL 36/2024); 2º, I a V (Portaria 1/2019)",2024-05-09 14:19:00,,,,Enchentes no Rio Grande do Sul em 2024,X
14679,12467,Portaria Conjunta CNJ e CNMP nº 1/2019,2º,2021-05-18 00:00:00,2022-06-10 16:17:00,,,Explosão da Fábrica de Fogos de Santo Antônio de Jesus/BA,X
12469,12467,Portaria CNJ e CNMP nº 1/2019,"2º, I a V",2019-03-06 00:00:00,2023-03-31 17:11:00,,,Incêndio Boate Kiss,X
12620,12467,Portaria Conjunta CNJ e CNMP nº 1/2019,,2020-03-26 00:00:00,,,,Migrantes e Refugiados,X
14125,12467,Lei 13.709/2018,1º,2021-01-18 00:00:00,2021-01-20 09:15:00,,,Proteção de Dados Pessoais (LGPD),X
7724,,,,,,,,REGISTROS PÚBLICOS,X
7895,7724,,,2008-09-30 15:52:00,,,,Registro de Imóveis,X
14927,7895,Lei 6.015/1973,213,2021-09-30 00:00:00,,,,Retificação,X
