Código,Cód. Pai,Dispositivo legal,Artigo,Data de Publicação,Data de Alteração,Data de Inativação,Data de Reativação,nome,JFTNU
6130,6120,Lei 5890/73; Lei 6332/76; Decreto 83.081/79; Decreto 90.817/86; Decreto 72.771/73 ; Lei 8.212,art. 13; art. 6º; art. 43 e 53 §2º; art. 233; art. 29,2008-09-30 15:52:00,,,,Escala de Salário-Base,X
6133,6120,Lei 10.999/2004,art. 1º e 2º,2008-09-30 15:52:00,,,,"IRSM de Fevereiro de 1994(39,67%)",X
6128,6120,"Lei 8.870/94, (8.880/94), (CF/88), EC 20/98, Leis (8.213/91), (8.212/91), EC 32/01, Lei 10.699/03","(Arts. 29, §2º, 31 e 33) (Arts. 28 e 29)",2008-09-30 15:52:00,,,,Limitação do salário-de-benefício e da renda mensal inicial,X
6127,6120,"Lei 3.807/60 (LOPS), Dec-Lei 66/66, Leis 5.890/73, 7.787/89, 8.870/94, (8.880/94), (CF/88), EC 20/98, Leis (8.213/91), (8.212/91), EC 32/01, Lei 10.699/03","(Art. 21), (Art. 201, §2º), (Arts. 29, §2º, 31 e 33) (Arts. 28 e 29)",2008-09-30 15:52:00,,,,Parcelas e índices de correção do salário-de-contribuição,X
11940,6127,"CF/88, Lei 8.212/1991","Art. 201, §§ 3º e 4º (CF/88 antes da alteração da emenda 20/98), art. 28 (Lei 8.212/1991 antes da alteração oriunda da lei 8.870/1994).",2012-07-31 00:00:00,,,,Inclusão do 13º salário (gratificação natalina) no PBC,X
6129,6120,Lei 5890/73; Decreto 83.080/79; Decreto 89.312/84; Lei 6.708/79; CLPS; Lei 6.205/75,"art. 5º, inc. II e III, redação original e art. 3º, § 7º, redação dada pela Lei 6210/75; art. 40; art. 23; art. 14; Arts. 23 e 33; art. 1º, § 3º",2008-09-30 15:52:00,,,,RMI cuja salário-de-benefício supera menor valor teto,X
6125,6120,ADCT; CF/88,"art. 53 do inciso II, III e par. único; ;",2008-09-30 15:52:00,,,,RMI da pensão de dependente de ex-combatente,X
6123,6120,Lei 8.213/91; Decreto 3048/99,art. 29-B; art. 33,2008-09-30 15:52:00,,,,RMI pela equivalência entre Salário-de-Benefício e Salário-de-Contribuição,X
6122,6120,Lei 6.423/77,art. 1º,2008-09-30 15:52:00,,,,"RMI pelo art. 1º da Lei 6.423/77 - índices de atualização dos 24 1ºs salários-de-contribuição, anteriores aos 12 últimos)",X
6121,6120,CF/88,Art. 202,2008-09-30 15:52:00,,,,RMI pelo art. 202 CF/88 (média dos 36 últimos salários-de-contribuição),X
6124,6120,"Lei 3807/60 (LOPS), Dec-Lei 66/66, Leis 5.890/73, 7.787/89, 8.870/94, (8.880/94), (CF/88), EC 20/98, (Lei 8.213/91), (Lei 8.212/91), EC 32/01, Lei 10.699/03","Art. 21, Art. 201, §2º, Arts. 29, §2º, 31 e 33 Arts. 28 e 29",2008-09-30 15:52:00,,,,RMI sem incidência de Teto Limitador,X
6181,195,,,2008-09-30 15:52:00,,,,Tempo de serviço,X
14839,6181,Lei 8.213/1991,"55, II",2021-09-29 00:00:00,,,,Averbação/Cômputo de Auxílio Doença Não Acidentário como Tempo de Serviço,X
6184,6181,Lei 8213/91; Lei 9.876/99; Lei 8.212/91; Decreto 3048/99,"art. 11 §1º, art. 55 e 106; art.12 inciso V; art. 61, 128 §3º, art. 348 §1º",2008-09-30 15:52:00,,,,Averbação/Cômputo de tempo de serviço rural (empregado/empregador),X
14838,6181,Lei 8.213/1991,"55, § 3º",2021-09-29 00:00:00,,,,Averbação/Cômputo de Tempo de Serviço com Base em Sentença Trabalhista Homologatória de Acordo,X
6187,6181,Lei 5.859/72; Decreto 71.885/73; Lei 8.213/91; Decreto 3048/99,; ; art. 55 §1º; - Art. 30 Inciso I (com a redação do Dec. 3265/99) e art. 60 inc. I,2008-09-30 15:52:00,,,,Averbação/Cômputo de tempo de serviço de empregado doméstico,X
6183,6181,Lei 8213/91; Lei 9.063/95; Lei 8.212/91; Decreto 3048/99; CF/88,"art. 11 §1º, 55 §2º,106 e 143; art. 55, 106 e 143; art. 25; art. 9º inciso VI §5º; art. 195 § 8º",2008-09-30 15:52:00,,,,Averbação/Cômputo de tempo de serviço de segurado especial (regime de economia familiar),X
6188,6181,Lei 8.213/91; Decreto 3048/99,art.55; art. 60 inciso I,2008-09-30 15:52:00,,,,Averbação/Cômputo de tempo de serviço urbano,X
6185,6181,Decreto 611/92; Decreto 2.172/97; Decreto 4.073/42,Art. 58; art. 58;,2008-09-30 15:52:00,,,,Averbação/Cômputo do tempo de serviço como aluno aprendiz,X
6186,6181,Lei 8.213/91; Decreto 3048/99,art. 55 inc. I; art. 60 inc.IV,2008-09-30 15:52:00,,,,Averbação/Cômputo do tempo de serviço militar,X
6182,6181,Lei 8.213/91; Decreto 3.048/99; Lei 9032/95 ; Lei 9.711/98; Decreto 4.827/2003,art. 57 e 58; art. 70-A e art.193; ; ;,2008-09-30 15:52:00,,,,Averbação/Cômputo/Conversão de tempo de serviço especial,X
6189,6181,Decreto 3048/99; Decreto 3668/2000,art. 130;,2008-09-30 15:52:00,,,,Certidão de Tempo de Serviço,X
6190,6181,Lei 8213/91; Lei 6.226/75; Leis 6.864/80; 8.870/94 Decretos nºs 76.326/75; 83.080/79; 357/91; 611/92; 2.172/97; 3.048/99,art. 94; ; ; ; ; ; ; art. 125,2008-09-30 15:52:00,,,,Contagem Recíproca de Tempo de Serviço,X
8826,,,,,,,,DIREITO PROCESSUAL CIVIL E DO TRABALHO,X
8842,8826,,,2008-09-30 15:52:00,,,,Partes e Procuradores,X
9493,8842,CPC,70 a 76,2008-09-30 15:52:00,,,,Capacidade Processual,X
8859,8842,CPC,119 a 138,2008-09-30 15:52:00,,,,Intervenção de Terceiros ,X
13091,8859,,,2020-11-04 00:00:00,,,,Chamamento ao Processo ,X
13135,8859,,,2020-11-04 00:00:00,,,,Denunciação da Lide ,X
13234,8859,,,2020-11-04 00:00:00,,,,Nomeação à Autoria ,X
13239,8859,,,2020-11-04 00:00:00,,,,Oposição ,X
8865,8842,CPC,79 a 81,2008-09-30 15:52:00,,,,Litigância de Má-Fé,X
8868,8842,CPC,104 e 105,2008-09-30 15:52:00,2018-11-19 16:02:00,,,Procuração ,X
13068,8868,,,2020-11-04 00:00:00,,,,Assinatura Eletrônica / Digital ,X
13162,8868,,,2020-11-04 00:00:00,,,,Estatuto Social da Empresa ,X
13267,8868,,,2020-11-04 00:00:00,,,,Procurador de Entes Públicos / Autárquicos / Fundacionais ,X
13307,8868,,,2020-11-04 00:00:00,,,,Tácito ,X
8873,8842,CPC,75,2008-09-30 15:52:00,,,,Representação em Juízo,X
13259,8873,,,2020-11-04 00:00:00,,,,Preposto ,X
9494,8842,CPC,41 a 43,2008-09-30 15:52:00,2020-12-04 18:54:00,,,Substituição da Parte,X
8874,8842,,,2008-09-30 15:52:00,,,,Sucumbência ,X
10658,8874,CPC,82 a 84 e 86 a 94,2008-09-30 15:52:00,,,,Custas,X
10655,8874,CPC,"85, §§ 1º, 2º, 6º e 8º a 19; 86; 87 e 90 a 92",2008-09-30 15:52:00,,,,Honorários Advocatícios,X
13385,10655,,,2020-11-04 00:00:00,,,,Contratuais ,X
14841,10655,CF,"5º, LXXIV",2021-09-29 00:00:00,,,,Defensores Dativos ou Ad Hoc,X
14840,10655,CF; LC 80/1994,"EC 45/2004, EC 74/2013 e EC 80/2014; 4º, XXI (LC 80/94)",2021-09-29 00:00:00,,,,Defensoria Pública,X
14842,10655,CF; Lei 10.259/01; 8.213/91,"100, § 1º (CF); 17, § 3º (Lei 10.259/01) e 128 § 1º (Lei 8.213/91)",2021-09-29 00:00:00,,,,Execução por RPV - Fracionamento,X
14843,10655,CPC,90,2021-09-29 00:00:00,,,,Incidência após Transação,X
14844,10655,Lei 8.906/1994,"34, XX",2021-09-29 00:00:00,,,,Redução dos Honorários Contratuais,X
13537,10655,,,2020-11-04 00:00:00,,,,Sucumbenciais ,X
13541,10655,,,2020-11-04 00:00:00,,,,Suspensão da Cobrança - Devedor Beneficiário de Assistência Judiciária Gratuita ,X
10656,8874,CPC,85 a 87; 90 a 92,2008-09-30 15:52:00,,,,Honorários Advocatícios em Execução Contra a Fazenda Pública,X
14845,10656,CPC; Lei 9.494/1997,"85, § 7º (CPC ); 1º-D (Lei 9.494/1997)",2021-09-29 00:00:00,,,,Incidência na Execução Não Embargada,X
10657,8874,ADI 2736 (STF),,2008-09-30 15:52:00,,,,Honorários Advocatícios em FGTS ,X
13185,8874,,,2020-11-04 00:00:00,,,,Honorários Periciais ,X
12934,8826,,,2020-11-04 00:00:00,,,,Acordo Extrajudicial ,X
12994,12934,,,2020-11-04 00:00:00,,,,Homologação Judicial - Requisitos ,X
8893,8826,,,2008-09-30 15:52:00,,,,Atos Processuais,X
8928,8893,CPC,218 a 235,2008-09-30 15:52:00,,,,Prazo,X
13114,8928,,,2020-11-04 00:00:00,,,,Contagem - Dias Úteis ,X
14846,8928,CPC,218 a 235,2021-09-29 00:00:00,,,,Devolução,X
13268,8928,,,2020-11-04 00:00:00,,,,Prorrogação ,X
13305,8928,,,2020-11-04 00:00:00,,,,Suspensão / Interrupção ,X
10938,8893,CPC,238 a 259,2008-09-30 15:52:00,,,,Citação,X
10939,8893,CPC,269 a 275,2008-09-30 15:52:00,,,,Intimação / Notificação,X
8919,8893,CPC,276 a 283,2008-09-30 15:52:00,,,,Nulidade,X
13089,8919,,,2020-11-04 00:00:00,,,,Cerceamento de Defesa ,X
13212,8919,,,2020-11-04 00:00:00,,,,Julgamento Extra / Ultra / Citra Petita ,X
13233,8919,,,2020-11-04 00:00:00,,,,Negativa de Prestação Jurisdicional ,X
12412,8919,CPC,"803, II, parágrafo único",2018-11-20 00:00:00,2022-06-09 15:41:00,,,Nulidade - Ausência de Citação ,X
12401,8919,CPC,"11, caput",2018-11-20 00:00:00,,,,Nulidade - Ausência de Fundamentação de Decisão,X
12405,8919,CPC,"272, §§ 2º e 5º",2018-11-20 00:00:00,,,,Nulidade - Ausência de Identificação de Advogado ou de Sociedade de Advogados,X
12406,8919,CPC,279,2018-11-20 00:00:00,,,,Nulidade - Ausência de Intimação do Ministério Público,X
12404,8919,CPC,"272, § 2º",2018-11-20 00:00:00,,,,Nulidade - Ausência de Nome das Partes,X
12400,8919,CPC,"11, caput",2018-11-20 00:00:00,,,,Nulidade - Ausência de publicidade de decisão,X
12407,8919,CPC,280,2018-11-20 00:00:00,,,,Nulidade - Citação Sem Observância das Prescrições Legais,X
12413,8919,CPC,"803, III, parágrafo único",2018-11-20 00:00:00,,,,Nulidade - Execução Instaurada Antes de Condição ou Termo,X
12402,8919,CPC,"146, § 7º",2018-11-20 00:00:00,,,,Nulidade - Impedimento,X
12408,8919,CPC,280,2018-11-20 00:00:00,2018-11-20 13:10:00,,,Nulidade - Intimação Sem Observância das Prescrições Legais,X
12410,8919,CPC,280,2018-11-20 00:00:00,,,,Nulidade - Intimação Sem Observância das Prescrições Legais,X
12403,8919,CPC,"146, § 7º",2018-11-20 00:00:00,,,,Nulidade - Suspeição,X
12411,8919,CPC,"803, I, parágrafo único",2018-11-20 00:00:00,,,,"Nulidade - Título Extrajudicial Não Correspondente a Obrigação Certa, Líquida e Exigível ",X
8934,8893,CPC,291 a 293,2008-09-30 15:52:00,,,,Valor da Causa,X
13066,8934,,,2020-11-04 00:00:00,,,,Arbitramento / Majoração ,X
8938,8826,,,2008-09-30 15:52:00,,,,"Formação, Suspensão e Extinção do Processo",X
8939,8938,CPC,313 a 315,2008-09-30 15:52:00,,,,Suspensão do Processo,X
13310,8939,,,2020-11-04 00:00:00,,,,Temas repetitivos / Repercussão Geral ,X
12951,8938,,,2020-11-04 00:00:00,,,,Arquivamento ,X
12963,8938,,,2020-11-04 00:00:00,,,,Condições da Ação ,X
13051,12963,,,2020-11-04 00:00:00,,,,Adequação da Ação / Procedimento ,X
14067,12963,,,2020-11-18 00:00:00,,,,Legitimidade Ativa e Passiva,X
12978,8938,,,2020-11-04 00:00:00,,,,Desistência da Ação ,X
8942,8938,CPC,267,2008-09-30 15:52:00,,,,Extinção do Processo Sem Resolução de Mérito,X
10735,8942,CPC,"330, III e 485, I e VI, §§ 3º e 7º",2008-09-30 15:52:00,2018-11-20 15:01:00,,,Ausência de Interesse Processual,X
10737,8942,CPC,"485, IV, §§ 3º e 7º",2008-09-30 15:52:00,2018-11-20 14:53:00,,,Ausência de Pressupostos de Constituição e Desenvolvimento ,X
14847,8942,CF,"5º, XXXV",2021-09-29 00:00:00,,,,Ausência de Prévio Requerimento Administrativo,X
13201,8942,,,2020-11-04 00:00:00,,,,Inépcia da Inicial ,X
10736,8942,,,2008-09-30 15:52:00,2018-11-20 15:01:00,,,Legitimidade para a Causa,X
12414,10736,CPC,"485, VI, § 3§ 3º e 7º",2018-11-20 00:00:00,,,,Ausência de Legitimidade para a Causa,X
13248,8942,,,2020-11-04 00:00:00,,,,Pedidos Ilíquidos - Rito Ordinário ,X
14849,8938,CPC,"487, III",2021-09-29 00:00:00,,,,Homologação,X
14850,14849,CPC,998,2021-09-29 00:00:00,,,,Desistência do Recurso,X
14851,14849,CPC,"487, III, b",2021-09-29 00:00:00,,,,Transação,X
8941,8938,CPC,329,2008-09-30 15:52:00,,,,Modificação ou Alteração do Pedido,X
13026,8938,,,2020-11-04 00:00:00,,,,Pressupostos Processuais ,X
13065,13026,,,2020-11-04 00:00:00,,,,Arbitragem ,X
13094,13026,,,2020-11-04 00:00:00,,,,Coisa Julgada ,X
13221,13026,,,2020-11-04 00:00:00,,,,Litispendência ,X
8828,8826,,,2008-09-30 15:52:00,,,,Jurisdição e Competência,X
8829,8828,CPC,Arts. 86 a 124,2008-09-30 15:52:00,,,,Competência ,X
10653,8829,Constituição Federal,108 e 109,2008-09-30 15:52:00,,,,Competência da Justiça Federal,X
10651,8829,"Lei n. 9.099/1995, Lei n. 10.259/2001 e Lei n. 12.153/2009",3º (Lei 9.099/1995); 3º (Lei n. 10.259/2001); 2º (Lei 12.153/2009),2008-09-30 15:52:00,,,,Competência dos Juizados Especiais,X
8838,8828,Decreto legislativo nº 4/1948,Artigo único,2008-09-30 15:52:00,,,,Imunidade de Jurisdição,X
9148,8826,,,2008-09-30 15:52:00,,,,Liquidação / Cumprimento / Execução,X
9520,9148,CPC,"774 e 903, § 6º",2008-09-30 15:52:00,,,,Ato Atentatório à Dignidade da Justiça,X
9519,9148,CPC,794 e 795,2008-09-30 15:52:00,,,,Benefício de Ordem,X
9517,9148,CPC,"525, § 1º, VII",2008-09-30 15:52:00,,,,Causas Supervenientes à Sentença,X
10880,9148,CPC,"520 a 522; 527; 537, § 3º; 1.012, §§ 1º e 2º",2008-09-30 15:52:00,2018-11-21 16:51:00,,,Cumprimento Provisório de Sentença,X
9518,9148,CPC,525 a 920,2008-09-30 15:52:00,,,,Efeito Suspensivo / Impugnação / Embargos à Execução,X
9180,9148,CPC,876 a 903,2008-09-30 15:52:00,,,,Expropriação de Bens,X
9414,9148,CPC,924 e 925,2008-09-30 15:52:00,,,,Extinção da Execução,X
14852,9414,CPC,"924, II",2021-09-29 00:00:00,,,,Pagamento do Débito,X
14853,9414,CPC,"924, V",2021-09-29 00:00:00,,,,Prescrição Intercorrente,X
14854,9414,CPC,"924, VI",2021-09-29 00:00:00,,,,Valor Irrisório,X
10683,9148,CPC,"525, § 11",2008-09-30 15:52:00,2018-11-21 15:37:00,,,Fato Superveniente ao Término do Prazo para Impugnação,X
9450,9148,CPC,"792; 828, § 4º; 855, § 3º",2008-09-30 15:52:00,,,,Fraude à Execução,X
9453,9148,DL 48.295/1968 (Convenção de Viena),"22º, 3",2008-09-30 15:52:00,,,,Imunidade de Execução,X
9178,9148,CPC,"525, §1º, III; 535, III, § 5º; 803,I; 917, I",2008-09-30 15:52:00,2018-11-21 17:59:00,,,Inexequibilidade do Título / Inexigibilidade da Obrigação,X
9160,9148,CPC,"520, IV; 526, caput e § 1º; 537, § 3º; 904 a 906; 908; 916, caput e § 2º",2008-09-30 15:52:00,,,,Levantamento de Valor,X
10686,9148,CPC,"567. 806, § 1º; 814",2008-09-30 15:52:00,,,,Multa Cominatória / Astreintes,X
9166,9148,CPC,"523, caput e § 1º; 526, § 2º; 702, §§ 10 e 11; 895, caput e § 4º; 915, § 5º, II",2008-09-30 15:52:00,,,,Multa de 10%,X
10670,9148,,,2008-09-30 15:52:00,,,,Obrigação de Entregar,X
10677,10670,CPC,"536, caput e §§ 1º e 2º; 538, caput; 625; 806, caput e § 2º",2008-09-30 15:52:00,,,,Busca e Apreensão,X
10676,10670,CPC,"538, caput; 625; 806, caput e § 2º; 877, § 1º, I; 879, § 2º, I; 901, § 1º; 903, §§ 1º a 3º",2008-09-30 15:52:00,,,,Imissão na Posse,X
12161,10670,DL 911/1969,"3º, caput e § 9º",2017-11-24 00:00:00,,,,Requerimento de Apreensão de Veículo,X
12160,10670,CPC,560 a 566,2017-11-24 00:00:00,,,,Requerimento de Reintegração de Posse,X
10671,9148,CPC,536 e 537,2008-09-30 15:52:00,,,,Obrigação de Fazer / Não Fazer,X
9163,9148,CPC,831 a 875,2008-09-30 15:52:00,2018-11-21 14:58:00,,,Penhora / Depósito/ Avaliação ,X
13080,9163,,,2020-11-04 00:00:00,,,,Avaliação / Reavaliação ,X
13140,9163,,,2020-11-04 00:00:00,,,,Dispensa de Penhora - Entidades Filantrópicas e Seus Diretores ,X
13189,9163,,,2020-11-04 00:00:00,,,,Impenhorabilidade ,X
13363,13189,,,2020-11-04 00:00:00,,,,Bem de Família ,X
13364,13189,,,2020-11-04 00:00:00,,,,Bem Público ,X
13458,13189,,,2020-11-04 00:00:00,,,,Instrumentos de Trabalho ,X
13526,13189,,,2020-11-04 00:00:00,,,,Remuneração / Proventos / Pensões e Outros Rendimentos ,X
13240,9163,,,2020-11-04 00:00:00,,,,Ordem de Preferência ,X
13249,9163,,,2020-11-04 00:00:00,,,,Penhora no Rosto dos Autos ,X
13250,9163,,,2020-11-04 00:00:00,,,,Penhora Online / BACEN JUD ,X
13278,9163,,,2020-11-04 00:00:00,,,,Reforço de Penhora ,X
13297,9163,,,2020-11-04 00:00:00,,,,Seguro-Garantia Judicial ,X
13303,9163,,,2020-11-04 00:00:00,,,,Substituição de Penhora ,X
10672,9148,,,2008-09-30 15:52:00,,,,Precatório,X
14912,10672,CF,"100, §§ 13 e 14",2021-09-30 00:00:00,,,,Cessão de Créditos,X
10680,10672,Constituição Federal,"100, § 8º",2008-09-30 15:52:00,,,,Crédito Complementar,X
10679,10672,Constituição Federal,"100, §§ 2º e 8º",2008-09-30 15:52:00,,,,Fracionamento,X
11923,10672,Constituição Federal,"100 caput e §§ 1º, 2º e 6º",2012-06-06 00:00:00,,,,Fraude / Quebra de ordem cronológica,X
13216,10672,,,2020-11-04 00:00:00,,,,Juros de Mora ,X
10885,10672,Constituição Federal e ADCT,"100, § 20 (CF); 78 (ADCT)",2008-09-30 15:52:00,,,,Liquidação Parcelada,X
11924,10672,Constituição,"100, caput e §§ 1º e 2º",2012-06-06 00:00:00,,,,Pagamento,X
10869,10672,CPC,"513, caput; 523, caput",2008-09-30 15:52:00,,,,Parcela Incontroversa,X
13253,10672,,,2020-11-04 00:00:00,,,,Período de Graça ,X
10678,10672,ADCT,"97, § 13; 103, caput",2008-09-30 15:52:00,,,,Sequestro de Verbas Públicas,X
9189,9148,CPC,826,2008-09-30 15:52:00,,,,Remição,X
10673,9148,Constituição Federal,"100, §§ 3º e 4º",2008-09-30 15:52:00,,,,Requisição de Pequeno Valor - RPV,X
14855,10673,CPC,"535, § 4º",2021-09-29 00:00:00,,,,Parte Incontroversa,X
9484,9148,CPC,"790, I",2008-09-30 15:52:00,,,,Sucessão,X
14856,9484,CPC; Lei 8.213/1991,"Art. 778, § 1º, II (CPC) e art. 112 (Lei 8.213/91)",2021-09-29 00:00:00,,,,Habilitação de Herdeiros,X
14857,9148,CPC,921,2021-09-29 00:00:00,,,,Suspensão da Execução,X
14858,14857,CPC,"921, III",2021-09-29 00:00:00,,,,Ausência de Bens Penhoráveis,X
14859,14857,CPC,"916 e 921, V",2021-09-29 00:00:00,,,,Parcelamento,X
9149,9148,,,2008-09-30 15:52:00,,,,Valor da Execução / Cálculo / Atualização,X
10685,9149,Código Civil e Lei n. 6.899/1981,389 (CC); 1º (Lei 6.889/1981),2008-09-30 15:52:00,,,,Correção Monetária,X
14860,10685,"Resolução/CJF nº 267, de 02.12.2013",,2021-09-29 00:00:00,,,,Incidência do Manual de Cálculos da Justiça Federal,X
14861,10685,,,2021-09-29 00:00:00,,,,Inclusão de Expurgos Inflacionários,X
10684,9149,Código Civil,"389, 406 e 407",2008-09-30 15:52:00,,,,Juros,X
10687,9149,Código Civil e Lei n. 9.065/1995,406 (CC); 13 (Lei 9.065/1995),2008-09-30 15:52:00,,,,Taxa SELIC,X
8875,8826,CPC,176 a 181,2008-09-30 15:52:00,,,,Ministério Público,X
11781,8826,,,2010-09-17 00:00:00,2022-03-23 15:01:00,,,Objetos de cartas precatórias cíveis/de ordem,X
11786,11781,CPC,"914, § 2º; 915, §§ 2º e 4º",2010-09-17 00:00:00,,,,Atos executórios,X
11783,11781,CPC,232,2010-09-17 00:00:00,,,,Citação,X
11785,11781,CPC,261,2010-09-17 00:00:00,,,,Diligências,X
15481,11781,CPC,260 e ss,2024-11-11 17:47:00,,,,Estudo Social,X
11782,11781,CPC,232,2010-09-17 00:00:00,,,,Intimação,X
11784,11781,CPC,"453, II",2010-09-17 00:00:00,,,,Oitiva,X
8883,8826,,,2008-09-30 15:52:00,,,,Órgãos Judiciários e Auxiliares da Justiça,X
8884,8883,,,2008-09-30 15:52:00,,,,Do Juiz,X
10660,8884,CPC,144,2008-09-30 15:52:00,,,,Impedimento,X
12415,8884,CPC,139 a 143,2018-11-23 00:00:00,,,,"Poderes, Deveres e Responsabilidades do Juiz",X
10659,8884,CPC,145,2008-09-30 15:52:00,,,,Suspeição,X
8888,8883,CPC,149 a 175,2008-09-30 15:52:00,,,,Dos Auxiliares da Justiça,X
12943,8826,,,2020-11-04 00:00:00,,,,Processo Coletivo ,X
12755,12943,,,2020-07-14 00:00:00,,,,Direito Coletivo,X
12757,12755,CDC,"81,parágrafo único, II; 110 e 111",2020-07-14 00:00:00,,,,Interesses ou Direitos Coletivos em Sentido Estrito,X
12756,12755,CDC,"81, parágrafo único, I; 110 e 111",2020-07-14 00:00:00,,,,Interesses ou Direitos Difusos,X
12758,12755,CDC,"81, parágrafo único, III; 110 e 111",2020-07-14 00:00:00,,,,Interesses ou Direitos Individuais Homogêneos,X
8960,8826,,,2008-09-30 15:52:00,,,,Processo e Procedimento,X
8986,8960,CPC,283,2008-09-30 15:52:00,,,,Erro de Procedimento,X
8990,8960,,,2008-09-30 15:52:00,,,,Provas,X
10940,8990,CPC,385 a 388 e 442 a 463,2008-09-30 15:52:00,2011-02-01 11:30:00,,,Depoimento,X
14863,10940,CPC,361,2021-09-29 00:00:00,,,,Perito,X
14862,10940,CPC,"357, §4º a 7º, 442 a 463",2021-09-29 00:00:00,,,,Testemunha,X
14864,8990,CPC,464,2021-09-29 00:00:00,,,,Perícia Judicial,X
14867,14864,CPC,"156, § 5º",2021-09-29 00:00:00,,,,Designada em Outra Localidade,X
14865,14864,CPC,"464, § 1º",2021-09-29 00:00:00,,,,Indeferida,X
14866,14864,CPC,464,2021-09-29 00:00:00,,,,Não Realizada,X
12419,8990,CPC,369 a 384; 389 a 441 e 463 a 484,2018-11-23 00:00:00,,,,Provas em geral,X
9024,8960,CPC,344 a 346,2008-09-30 15:52:00,,,,Revelia ,X
9026,8960,CPC,489 a 495,2008-09-30 15:52:00,,,,Vícios Formais da Sentença,X
9045,8826,,,2008-09-30 15:52:00,2009-05-29 12:07:00,,,Recurso,X
9098,9045,"Constituição Federal, CPC, CPP, CLT, Código Eleitoral, CPPM e Lei n. 9.099/1995","102, II e III; 105, II e III (CF); 994; 1.009; 1.015; 1.021, caput; 1.022; 1.027; 1.030, I, III, V e §§ 1º e 2º; 1.035, caput e §§ 1º a 3º, 6º e 7º; 1.036, §§ 2º e 3º; 1.037, §§ 9º e 13; 1.042, caput ; 1.043 (CPC); 581; 593 , I a III; 619; 639 (CPP)",2008-09-30 15:52:00,,,,Cabimento,X
9047,9045,"CPC, CPP, CLT, Código Eleitoral, CPPM, Lei n. 9.099/1955","987, caput e § 1º; 1.012; 1.019, I; 1.026, caput; 1.029, § 5º (CPC); 584, caput; 597; 598, caput; 637; 646 (CPP); 893, § 2º; 896, § 1º ; 899, caput (CLT); 257, caput e § 2º (Código Eleitoral); 65, § 2º, 106, §§1º e 2º;194,par. único e outros (CPPM)",2008-09-30 15:52:00,,,,Efeitos,X
9060,9045,CPC,Arts. 506 a 508,2008-09-30 15:52:00,2018-11-27 16:40:00,,,Prazo,X
10668,9060,CPC e Lei n. 9.800/1999,"1.017, § 2º, IV e § 4º (CPC); 2º, caput (Lei n. 9.800/1999)",2008-09-30 15:52:00,,,,Fac-símile,X
10669,9060,CPC,"1.017, § 2º, II",2008-09-30 15:52:00,,,,Protocolo Integrado / Descentralizado,X
12420,9060,"CPC, Lei n. 9.099/1995, CPP, CLT, Código Eleitoral e CPPM","1.003;1.023,caput;1.026,caput;1.044,§1º(CPC);42,caput;49,50,82,§1º;83,§§1ºe2º(L.9.099/1995);575;586;593,caput;598;619;640(CPP);894,capute§4º;895,caput;896,§12;897,caput;897-A,capute§3º(CLT);258;259;275,§1º;276,caput;279,caput;281,caput;282(C.Eleit.)",2018-11-27 00:00:00,,,,Tempestividade,X
14868,12420,CPC,219,2021-09-29 00:00:00,,,,Contagem de Prazo,X
14869,12420,CPC,219,2021-09-29 00:00:00,,,,Interposição Recursal em Juízo Incompetente,X
9050,9045,"CPC, Lei n. 9.289/1996, CPP, CLT, Código Eleitoral, CPPM, Lei n. 9.099/1995","99, §§ 5º e 7º; 1.007; 1.023, caput (CPC); 14, II (Lei 9.289/1996); 806, § 2º (CPP); 896, § 14; 899 (CLT); 275, § 2º (Código Eleitoral); 712 (CPPM); 42; 54, parágrafo único (Lei n. 9.099/1995)",2008-09-30 15:52:00,2020-11-19 13:44:00,,,Preparo/Deserção,X
14872,9050,CPC,"1007, § 4º",2021-09-29 00:00:00,,,,Ausência de Recolhimento,X
14873,9050,CPC,"1007, § 2º",2021-09-29 00:00:00,,,,Complemento,X
14871,9050,CPC,290,2021-09-29 00:00:00,,,,Custas do Recurso,X
14870,9050,Lei 6.830/1980,39,2021-09-29 00:00:00,,,,Custas Estaduais,X
10666,9045,CPC,"997, caput",2008-09-30 15:52:00,,,,Regularidade Formal,X
14874,10666,CPC,"1.010, III",2021-09-29 00:00:00,,,,Razões Dissociadas,X
9192,8826,,,2008-09-30 15:52:00,2018-11-23 14:53:00,,,Tutela Provisória,X
9532,9192,CPC,"83; 300, § 1º; 337, XII; 520, IV; 521; 525, §§ 6º e 10; 559; 641, § 2º; 678, parágrafo único; 704, IV; 708, § 3º; 840, III; 917, § 6º",2008-09-30 15:52:00,2018-11-22 17:15:00,,,Caução,X
9524,9192,CPC,302,2008-09-30 15:52:00,,,,Indenização do Prejuízo,X
9196,9192,CPC,"300, § 2º",2008-09-30 15:52:00,,,,Liminar ,X
12418,9192,CPC,"304,§§ 2º a 6º",2018-11-23 00:00:00,2018-11-23 16:11:00,,,Revisão de Tutela Antecipada Antecedente,X
12417,9192,CPC,294 a 299 e 311,2018-11-23 00:00:00,,,,Tutela de Evidência,X
12416,9192,CPC,"294 a 304, § 1º e 305 a 310",2018-11-23 00:00:00,2018-11-23 16:03:00,,,Tutela de Urgência,X
1209,,,,,,,,DIREITO PROCESSUAL PENAL,X
4263,1209,,,2008-09-30 15:52:00,,,,Ação Penal,X
